function	W1_CLT_1_tags	W1_CLT_2_tags	W1_CLT_3_tags	W1_CLT_4_tags	W1_CLT_5_tags	W1_DSS_1_tags	W1_DSS_2_tags	W1_DSS_3_tags	W1_DSS_4_tags	W1_DSS_5_tags	W1_LbGP_1_tags	W1_LbGP_2_tags	W1_LbGP_3_tags	W1_LbGP_4_tags	W1_LbGP_5_tags	W2_CLT_1_tags	W2_CLT_2_tags	W2_CLT_3_tags	W2_CLT_4_tags	W2_CLT_5_tags	W2_DSS_1_tags	W2_DSS_2_tags	W2_DSS_3_tags	W2_DSS_4_tags	W2_DSS_5_tags	W2_LbGP_1_tags	W2_LbGP_2_tags	W2_LbGP_3_tags	W2_LbGP_4_tags	W2_LbGP_5_tags	W3_CLT_1_tags	W3_CLT_2_tags	W3_CLT_3_tags	W3_CLT_4_tags	W3_CLT_5_tags	W3_DSS_1_tags	W3_DSS_2_tags	W3_DSS_3_tags	W3_DSS_4_tags	W3_DSS_5_tags	W3_LbGP_1_tags	W3_LbGP_2_tags	W3_LbGP_3_tags	W3_LbGP_4_tags	W3_LbGP_5_tags
DTDPDEHYDRHAMEPIM-RXN	5858.5	1479.42	4750.08	10772.42	1116.67	13168.25	31709.0	10106.92	34886.5	4083.17	15812.83	10967.42	30417.83	22529.5	32717.08	10411.5	3737.75	14420.58	11608.33	15885.0	22766.42	22211.58	25761.75	27551.33	10591.17	7504.75	7552.0	8056.08	5765.33	5458.5	3368.17	7255.75	9179.42	2623.75	6545.67	25216.5	2273.0	2402.17	4689.33	40977.33	4236.58	5675.92	13681.08	6735.5	8555.0
DTDPDEHYRHAMREDUCT-RXN	8661.17	1471.84	5076.41	14758.75	1109.0	11513.42	22421.5	18865.75	25577.5	5223.5	13277.08	12281.17	30333.33	20108.75	29374.66	13014.67	3968.92	15395.5	12197.58	17156.83	26301.09	25557.33	31317.75	27449.41	11049.34	8300.58	8499.92	7624.41	5603.83	5700.0	4269.0	12280.08	9237.34	2630.33	6148.0	15468.25	2361.42	3261.0	4504.75	23657.0	4386.25	6021.25	14884.25	9166.0	10045.92
DTDPGLUCDEHYDRAT-RXN	16498.17	23559.09	10085.41	15219.75	2700.0	13088.92	23511.0	17004.25	27052.5	5587.5	17731.83	10360.42	24451.83	20204.5	25580.41	19092.17	16910.42	15475.25	23767.33	16977.33	21707.09	23872.58	27042.75	25241.66	11044.84	11751.08	11538.67	12426.41	6546.33	11767.5	6927.5	17031.08	10119.09	11028.08	6306.0	18370.5	3443.67	8095.5	4872.0	24034.0	6143.25	6274.25	16391.75	11009.5	15109.67
DTDPGLUCOSEPP-RXN	8411.17	1557.76	4929.74	13341.42	1161.67	17637.92	30759.0	16456.92	33961.5	4999.17	14072.16	12214.09	26841.16	20476.5	28244.74	12586.17	3753.42	17398.58	11989.66	17415.33	21730.76	22585.91	27183.75	25178.99	9808.51	7246.08	7956.67	6102.74	5589.66	4643.5	3400.17	8096.08	8998.76	2492.08	6061.67	15498.5	2241.67	2395.17	4416.33	23615.33	4077.58	5747.92	14085.08	8298.5	9032.67
DTDPKIN-RXN	13269.17	22547.09	6398.66	6203.0	1942.0	12560.67	23298.5	16586.25	26685.25	4254.25	17295.83	7908.42	23905.33	19014.5	25118.91	10314.17	15845.42	4980.75	14671.08	4593.58	21620.59	23784.08	26954.25	25125.16	9163.59	8440.33	6028.67	11124.16	2489.58	10331.75	4439.5	12291.83	2636.84	9612.83	2507.5	18040.0	1863.67	6312.5	2021.5	23812.25	3023.0	1892.5	9396.25	5834.0	8871.42
DTMPKI-RXN	13366.17	22444.34	6442.66	7193.0	1861.0	9901.17	13475.0	10835.25	15504.75	3153.75	11922.08	4858.67	10423.83	10715.75	11246.66	10582.67	16001.42	5430.5	14673.83	5617.58	9642.09	12920.33	14138.75	12514.91	5545.59	8886.83	6047.92	7296.16	2031.58	8045.75	5146.0	16306.83	2421.09	9440.08	1865.5	8099.75	1753.42	7017.0	1602.25	6242.75	2866.0	1858.5	9757.25	6115.5	9303.17
DUDPKIN-RXN	13269.17	22547.09	6398.66	6203.0	1942.0	12560.67	23298.5	16586.25	26685.25	4254.25	17295.83	7908.42	23905.33	19014.5	25118.91	10314.17	15845.42	4980.75	14671.08	4593.58	21620.59	23784.08	26954.25	25125.16	9163.59	8440.33	6028.67	11124.16	2489.58	10331.75	4439.5	12291.83	2636.84	9612.83	2507.5	18040.0	1863.67	6312.5	2021.5	23812.25	3023.0	1892.5	9396.25	5834.0	8871.42
DURIDKI-RXN	11082.0	23042.42	7387.08	5725.42	2387.67	11795.75	19895.0	7187.67	22529.75	1892.42	12090.08	6500.42	18099.33	15008.75	19321.08	8522.5	14229.0	4039.08	12368.83	3692.75	12276.67	13828.58	13669.0	15339.08	5232.92	6915.25	6032.75	10555.58	3058.08	9834.75	4514.17	9342.25	4135.67	10016.0	2523.17	13187.75	2013.25	6050.17	1048.08	18136.58	3728.58	3884.42	5576.83	7402.0	8791.5
DUTP-PYROP-RXN	13837.5	23517.42	9865.08	12299.42	2678.67	12972.25	23322.0	7948.92	26147.5	3927.17	15980.83	10224.42	23780.83	18915.5	24329.08	16818.5	16892.75	15051.58	23228.33	16800.0	15612.42	17228.58	17855.75	19896.33	9777.17	11689.75	10944.0	12367.08	6480.33	11721.5	6786.17	16092.75	9972.42	10937.75	6192.67	18298.5	3361.0	8022.17	4802.33	23929.33	6032.58	6017.92	15662.08	8994.5	14262.0
DXPREDISOM-RXN	8257.17	1432.09	4833.41	13194.75	1069.0	10892.92	22154.0	16065.25	24927.5	4925.5	12611.83	9772.42	23558.83	17272.5	24379.41	12520.17	3649.42	14639.25	11920.33	15682.33	21585.09	21765.58	26708.75	23861.66	9636.84	6608.08	7689.67	5931.41	5449.33	4448.5	3392.5	8086.08	8987.09	2480.08	6051.0	15390.5	2212.67	2378.5	4406.0	23567.0	4063.25	5738.25	14075.75	8290.5	9025.67
DXS-RXN	8257.17	1432.09	4833.41	13194.75	1069.0	10892.92	22154.0	16065.25	24927.5	4925.5	12611.83	9772.42	23558.83	17272.5	24379.41	12520.17	3649.42	14639.25	11920.33	15682.33	21585.09	21765.58	26708.75	23861.66	9636.84	6608.08	7689.67	5931.41	5449.33	4448.5	3392.5	8086.08	8987.09	2480.08	6051.0	15390.5	2212.67	2378.5	4406.0	23567.0	4063.25	5738.25	14075.75	8290.5	9025.67
ENOYL-ACP-REDUCT-NADH-RXN	18330.17	23798.84	10703.41	14804.75	2883.0	16415.42	36564.5	23131.25	41507.0	7438.0	26574.58	14708.17	43099.33	31252.25	44025.66	20030.67	19082.42	15731.5	25729.58	16926.33	36958.59	38076.33	43984.25	42317.91	17352.84	12800.58	12213.42	16800.41	7693.33	14528.5	6833.0	15271.08	11278.84	11884.83	8403.0	33232.75	3873.92	7759.0	6331.25	47208.5	6736.25	7143.25	21980.75	11293.0	16127.92
ENOYL-ACP-REDUCT-NADPH-RXN	17600.67	23358.09	8931.41	9795.75	2613.0	13246.42	26544.0	16995.0	29982.75	5052.75	20779.08	9232.42	29102.33	21795.75	29718.41	13210.17	18902.67	5874.75	16837.83	5816.08	24917.34	27152.58	31108.0	29616.41	11880.59	9968.58	8015.42	11706.91	4502.08	10830.75	5879.5	14790.58	6170.34	11474.33	5546.5	23103.75	2735.92	6859.5	3197.75	29451.25	4711.25	5810.75	18206.5	10547.0	12539.17
ENOYL-COA-DELTA-ISOM-RXN	154.0	125.67	96.33	146.67	92.67	6745.0	8605.0	391.67	9034.0	73.67	1460.33	2441.67	3282.33	3204.0	3865.33	66.0	104.0	2759.33	69.33	1733.0	145.67	820.33	475.0	1317.33	171.67	638.0	267.0	171.33	140.33	195.0	7.67	10.0	11.67	12.0	10.67	108.0	29.0	16.67	10.33	48.33	14.33	9.67	9.33	8.0	7.0
ENOYL-COA-HYDRAT-RXN	689.5	264.34000000000003	404.66	1819.34	199.34	13666.5	17304.0	856.59	18234.75	155.09	3042.41	5278.34	6976.16	6949.75	8086.66	596.0	498.75	6224.16	392.16	4905.25	298.09	1649.66	966.75	2640.91	351.59	2824.5	1177.25	367.16	319.91	400.75	865.34	4178.5	210.09	129.75	52.84	233.75	148.75	875.34	36.91	114.41	253.66	240.84	770.91	824.5	928.5
ENTDB-RXN	12984.67	22431.34	6230.66	5667.0	1847.0	9724.67	13381.0	10762.0	15338.0	3146.0	11800.33	4463.67	10012.33	10174.0	10890.66	10118.67	15710.67	4725.0	14420.33	4178.33	9635.34	12911.33	14122.0	12508.66	5537.34	7338.33	5404.67	7271.66	1992.33	8035.0	4296.0	12148.33	2234.34	9334.33	1834.0	8082.0	1662.67	6175.0	1586.0	6225.0	2641.0	1637.0	9005.0	5307.0	8388.67
ERYTH4PDEHYDROG-RXN	154.0	125.67	96.33	146.67	92.67	6745.0	8605.0	391.67	9034.0	73.67	1460.33	2441.67	3282.33	3204.0	3865.33	66.0	104.0	2759.33	69.33	1733.0	145.67	820.33	475.0	1317.33	171.67	638.0	267.0	171.33	140.33	195.0	7.67	10.0	11.67	12.0	10.67	108.0	29.0	16.67	10.33	48.33	14.33	9.67	9.33	8.0	7.0
ERYTHRON4PDEHYDROG-RXN	2841.0	915.42	2135.08	3700.42	756.67	9599.75	18538.0	6248.67	20404.75	1230.42	6970.08	5912.42	17206.33	12076.75	18120.08	1950.5	968.0	3203.08	521.8299999999998	2397.75	12154.67	11721.58	13335.0	13959.08	3824.92	1772.25	2183.75	4060.58	1961.08	2515.75	979.17	397.25	3003.67	1468.0	2268.17	10207.75	782.25	333.17	582.08	17669.58	1648.58	3348.42	3260.83	4683.0	2707.5
ETHAMLY-RXN	308.0	251.34	192.66	293.34	185.34	13490.0	17210.0	783.34	18068.0	147.34	2920.66	4883.34	6564.66	6408.0	7730.66	132.0	208.0	5518.66	138.66	3466.0	291.34	1640.66	950.0	2634.66	343.34	1276.0	534.0	342.66	280.66	390.0	15.34	20.0	23.34	24.0	21.34	216.0	58.0	33.34	20.66	96.66	28.66	19.34	18.66	16.0	14.0
EXOPOLYPHOSPHATASE-RXN	15986.17	23556.01	9801.74	13304.42	2683.67	16821.42	22104.5	11498.42	24572.5	4545.17	13574.91	8962.34	13429.66	14026.25	14861.49	18498.67	16588.92	17273.33	23332.41	16855.83	9860.76	13811.16	14668.75	13936.24	7582.01	9738.58	10538.42	8720.74	6150.16	9655.0	5941.67	12739.08	9541.51	10655.83	5611.67	8502.75	3180.92	7132.67	4430.58	6477.33	5550.58	5806.92	15257.58	9682.0	13719.42
F16ALDOLASE-RXN	18242.67	24665.18	13791.07	25493.09	3399.34	32472.92	60588.5	27332.84	67685.75	10215.09	31699.99	24081.51	52647.49	43231.0	57286.32	32834.67	17449.17	40656.66	41665.74	42628.58	41371.68	43577.99000000001	49153.0	49697.82	20928.43	18547.08	20301.67	21287.57	13094.24	18312.25	8823.34	17976.58	20295.93	11828.58	11974.84	38784.5	5719.67	9887.34	11077.16	59572.91	10123.91	8897.09	23902.66	12450.5	22195.42
F16BDEPHOS-RXN	5523.0	1628.76	4593.74	9041.76	1219.01	24089.75	39081.0	7720.01	41923.75	3404.76	13659.74	14124.76	29040.99	21849.75	30502.74	9914.5	3549.0	19028.74	11266.49	17531.75	15775.01	16753.239999999998	18455.0	21144.74	8704.26	6274.25	6985.75	6190.24	5624.74	4781.75	2416.51	3009.25	8677.01	2308.0	5927.51	15516.75	2097.25	1496.51	4340.74	23541.24	3756.24	5279.76	12612.49	5483.0	7277.5
FADSYN-RXN	16498.17	23559.09	10085.41	15219.75	2700.0	13088.92	23511.0	17004.25	27052.5	5587.5	17731.83	10360.42	24451.83	20204.5	25580.41	19092.17	16910.42	15475.25	23767.33	16977.33	21707.09	23872.58	27042.75	25241.66	11044.84	11751.08	11538.67	12426.41	6546.33	11767.5	6927.5	17031.08	10119.09	11028.08	6306.0	18370.5	3443.67	8095.5	4872.0	24034.0	6143.25	6274.25	16391.75	11009.5	15109.67
FARNESYLTRANSTRANSFERASE-RXN	14415.17	23296.42	9327.08	14498.08	2505.33	5676.92	11676.0	16236.58	14744.5	4763.83	12802.5	6620.75	16003.5	14251.5	17142.08	17819.17	14478.42	12009.92	21733.0	14271.33	18288.42	19712.25	22441.75	19458.33	8183.17	9617.08	10577.67	11709.08	5717.0	11097.5	6307.83	14766.08	9163.42	10332.08	4840.33	13340.5	3094.67	7710.83	3821.67	18380.67	5692.92	5429.58	10432.42	10436.5	13652.67
FERREDOXIN--NITRITE-REDUCTASE-RXN	381.5	13.0	212.0	1526.0	14.0	176.5	94.0	73.25	166.75	7.75	121.75	395.0	411.5	541.75	356.0	464.0	290.75	705.5	253.5	1439.25	6.75	9.0	16.75	6.25	8.25	1548.5	643.25	24.5	39.25	10.75	850.0	4158.5	186.75	105.75	31.5	17.75	90.75	842.0	16.25	17.75	225.0	221.5	752.25	808.5	914.5
FGAMSYN-RXN	35640.84	67854.76	20809.74	22190.08	5983.33	17597.59	26414.0	27937.58	32207.5	8571.83	29722.83	11672.42	26908.83	27357.5	29233.74	34509.84	43450.09	17570.92	48000.33	19744.66	28045.76	34730.58	36897.75	33346.99	15128.51	22098.41	19831.34	25475.74	8806.33	26451.5	14138.83	35859.41	12529.76	28214.41	6929.33	24402.5	5988.34	19602.83	5873.67	25072.67	10413.92	7602.58	21753.42	18462.5	28125.34
FLAVONADPREDUCT-RXN	5574.0	1363.67	4582.08	10236.42	1021.67	10332.25	21791.5	4282.67	23539.25	2974.92	10317.33	7522.67	16524.83	13689.0	18488.83	10216.0	3603.0	14164.83	11357.58	15469.75	10781.17	11338.83	12929.5	14934.83	6964.92	6402.75	6928.0	4203.58	5268.08	3161.75	3224.67	7112.25	8776.92	2345.25	5872.17	15258.5	2072.0	2264.67	4253.83	23390.08	3854.58	5420.42	13289.83	6208.5	8072.25
FMNREDUCT-RXN	2402.5	674.0	1870.75	3017.75	569.0	18.75	15.5	32.75	23.5	48.5	14.25	26.0	31.0	32.25	26.5	1689.0	729.25	188.0	201.75	249.5	23.75	28.5	27.75	25.25	27.0	32.25	1292.75	36.75	1323.5	24.0	828.0	243.75	2589.5	1177.5	1584.0	141.75	552.25	179.0	136.25	34.0	1252.25	3083.25	2860.25	4148.0	2217.75
FOLYLPOLYGLUTAMATESYNTH-RXN	16943.17	23884.09	11689.41	19692.75	2875.0	13421.92	23614.0	17316.25	27229.5	6864.5	18031.83	12391.42	24555.83	20820.5	25659.41	25717.17	16955.42	25076.25	32408.33	27672.33	21763.09	23923.58	27086.75	25326.66	12890.84	13481.08	15112.67	13667.41	9240.33	13168.5	7737.5	17368.08	14825.09	11160.08	8489.0	18541.5	4380.67	8857.5	7570.0	24204.0	7786.25	7351.25	19774.75	11228.5	18215.67
FORMATE-DEHYDROGENASE-NADP+-RXN	1929.0	137.0	662.0	575.0	102.0	667.0	3230.0	376.0	3274.0	750.0	3469.0	1298.0	5166.0	2749.0	4573.0	1207.0	2328.0	706.0	1965.0	973.0	3273.0	3340.0	4126.0	4466.0	2690.0	1496.0	694.0	546.0	689.0	475.0	612.0	2255.0	944.0	684.0	1455.0	4922.0	320.0	368.0	1040.0	5605.0	436.0	835.0	5950.0	565.0	1450.0
FORMATEDEHYDROG-RXN	308.0	251.34	192.66	293.34	185.34	13490.0	17210.0	783.34	18068.0	147.34	2920.66	4883.34	6564.66	6408.0	7730.66	132.0	208.0	5518.66	138.66	3466.0	291.34	1640.66	950.0	2634.66	343.34	1276.0	534.0	342.66	280.66	390.0	15.34	20.0	23.34	24.0	21.34	216.0	58.0	33.34	20.66	96.66	28.66	19.34	18.66	16.0	14.0
FORMATETHFLIG-RXN	16344.17	23433.42	9989.08	15073.08	2607.33	6343.92	14906.0	16612.58	18018.5	5513.83	16271.5	7918.75	21169.5	17000.5	21715.08	19026.17	16806.42	12715.92	23698.0	15244.33	21561.42	23052.25	26567.75	23924.33	10873.17	11113.08	11271.67	12255.08	6406.0	11572.5	6919.83	17021.08	10107.42	11016.08	6295.33	18262.5	3414.67	8078.83	4861.67	23985.67	6128.92	6264.58	16382.42	11001.5	15102.67
FORMYLTHFDEFORMYL-RXN	2579.0	826.42	1998.08	3202.42	687.67	7207.75	8794.0	3151.67	9540.75	412.42	2018.08	4581.42	9676.33	5530.75	8531.08	1785.5	862.0	2998.08	294.83	2017.75	4878.67	4631.58	5095.0	4924.08	1602.92	814.25	1726.75	1876.58	1579.08	1459.75	862.17	289.25	2664.67	1234.0	1660.17	309.75	639.25	236.17	229.08	154.57999999999996	1364.58	3154.42	2925.83	4223.0	2330.5
FORMYLTHFGLUSYNTH-RXN	16943.17	23884.09	11689.41	19692.75	2875.0	13421.92	23614.0	17316.25	27229.5	6864.5	18031.83	12391.42	24555.83	20820.5	25659.41	25717.17	16955.42	25076.25	32408.33	27672.33	21763.09	23923.58	27086.75	25326.66	12890.84	13481.08	15112.67	13667.41	9240.33	13168.5	7737.5	17368.08	14825.09	11160.08	8489.0	18541.5	4380.67	8857.5	7570.0	24204.0	7786.25	7351.25	19774.75	11228.5	18215.67
FPPSYN-RXN	16498.17	23559.09	10085.41	15219.75	2700.0	13088.92	23511.0	17004.25	27052.5	5587.5	17731.83	10360.42	24451.83	20204.5	25580.41	19092.17	16910.42	15475.25	23767.33	16977.33	21707.09	23872.58	27042.75	25241.66	11044.84	11751.08	11538.67	12426.41	6546.33	11767.5	6927.5	17031.08	10119.09	11028.08	6306.0	18370.5	3443.67	8095.5	4872.0	24034.0	6143.25	6274.25	16391.75	11009.5	15109.67
FRUCTOKINASE-RXN	17826.17	24552.18	11791.82	18989.84	3516.34	31158.67	57168.0	26365.59	64081.25	6959.59	27645.24	18747.51	47304.49	39282.25	52581.82	20066.67	15760.42	20936.66	22620.49	20515.08	38010.43	40164.49000000001	44966.75	45087.07	14573.43	13623.33	13752.42	18296.32	8340.74	15059.25	7419.34	15291.33	12529.43	12058.08	7737.84	33662.25	4077.92	8174.34	4777.41	53661.91	7654.16	8991.34	14046.91	15595.5	16751.17
FRUCTOSE-6-PHOSPHATE-PHOSPHOKETOLASE-RXN	8241.0	22127.0	5252.0	2025.0	1631.0	2196.0	1357.0	939.0	2125.0	662.0	5120.0	588.0	893.0	2932.0	1201.0	6572.0	13261.0	836.0	11847.0	1295.0	122.0	2107.0	334.0	1380.0	1408.0	5143.0	3849.0	6495.0	1097.0	7319.0	3535.0	8945.0	1132.0	8548.0	255.0	2980.0	1231.0	5717.0	466.0	467.0	2080.0	536.0	2316.0	2719.0	6084.0
FUC4NACTRANS-RXN	154.0	125.67	96.33	146.67	92.67	6745.0	8605.0	391.67	9034.0	73.67	1460.33	2441.67	3282.33	3204.0	3865.33	66.0	104.0	2759.33	69.33	1733.0	145.67	820.33	475.0	1317.33	171.67	638.0	267.0	171.33	140.33	195.0	7.67	10.0	11.67	12.0	10.67	108.0	29.0	16.67	10.33	48.33	14.33	9.67	9.33	8.0	7.0
FUCISOM-RXN	2837.17	194.09	347.66	3105.0	140.0	7305.67	8967.5	12174.25	10422.25	2024.25	3754.83	4691.42	10316.33	6787.5	9755.91	2370.17	150.42000000000004	3233.75	632.08	1945.58	10949.59	11247.08	14254.25	10244.16	2843.59	843.3299999999998	1028.67	1899.16	321.5800000000001	1481.75	175.5	983.83	221.84	146.82999999999996	189.5	240.0	169.67000000000004	130.5	162.50000000000003	225.25	223.00000000000003	327.5	795.25	2090.0	960.42
FUCPALDOL-RXN	5188.67	629.34	2582.66	8115.0	391.0	7861.67	12127.0	10135.0	13390.0	3761.0	6980.33	5906.67	9223.33	7858.0	9768.66	10171.67	2494.67	13490.0	11214.33	13578.33	9569.34	10855.33	13832.0	11213.66	5975.34	3925.33	5129.67	2017.66	3589.33	2117.0	1571.0	3540.33	5808.34	918.33	3762.0	5273.0	1368.67	1220.0	3818.0	5928.0	2204.0	2178.0	10072.0	2807.0	5410.67
FUCULOKIN-RXN	2814.67	167.34	316.66	3067.0	114.0	6861.67	8794.0	9447.0	9939.0	1734.0	3211.33	2577.67	3953.33	4493.0	5116.66	2339.67	121.67	3183.0	608.33	1910.33	6240.34	7464.33	9662.0	6662.66	1439.34	699.33	861.67	230.66000000000003	206.33	241.0	149.0	948.33	158.33999999999997	102.33	124.0	180.0	111.67	90.0	80.0	153.0	125.0	266.0	739.0	2023.0	854.67
FUMHYDR-RXN	13130.17	2371.43	8091.07	19609.09	1702.34	28441.92	55671.0	21009.59	60584.5	8667.84	27722.49	20613.76	48089.49	36340.5	50924.07	21856.17	8664.42	31375.91	24856.99	32169.33	35754.43	37227.24	44194.75	44548.32	19428.18	13564.08	13642.67	10791.07	10183.99	8245.5	5558.84	13061.08	15943.43	4238.08	11773.34	35519.5	3990.67	4006.84	9557.66	52558.66	6890.91	8698.59	29712.41	10115.5	15422.67
GABATRANSAM-RXN	8549.0	22378.34	5444.66	2318.34	1816.34	15686.0	18567.0	1722.34	20193.0	809.34	8040.66	5471.34	7457.66	9340.0	8931.66	6704.0	13469.0	6354.66	11985.66	4761.0	413.34	3747.66	1284.0	4014.66	1751.34	6419.0	4383.0	6837.66	1377.66	7709.0	3550.34	8965.0	1155.34	8572.0	276.34	3196.0	1289.0	5750.34	486.66	563.66	2108.66	555.34	2334.66	2735.0	6098.0
GALACTOACETYLTRAN-RXN	11078.17	22321.09	5599.66	5130.0	1771.0	9501.67	10324.5	13113.25	12547.25	2686.25	8874.83	5279.42	11209.33	9719.5	10956.91	8942.17	13411.42	4069.75	12479.08	3240.58	11071.59	13354.08	14588.25	11624.16	4251.59	5986.33	4877.67	8394.16	1418.58	8800.75	3710.5	9928.83	1353.84	8694.83	444.5	3220.0	1400.67	5847.5	628.5	692.25	2303.0	863.4999999999999	3111.25	4809.0	7044.42
GALACTOKIN-RXN	14569.17	23422.09	9423.41	14644.75	2598.0	12421.92	20281.0	16628.25	23778.5	4837.5	14262.83	9062.42	19285.83	17455.5	21007.41	17885.17	14582.42	14769.25	21802.33	16004.33	18434.09	20532.58	22916.75	20775.66	8354.84	10255.08	10844.67	11880.41	5857.33	11292.5	6315.5	14776.08	9175.09	10344.08	4851.0	13448.5	3123.67	7727.5	3832.0	18429.0	5707.25	5439.25	10441.75	10444.5	13659.67
GALACTURIDYLYLTRANS-RXN	9221.5	22590.67	7164.33	8170.67	1912.67	9450.5	10159.0	1715.92	11502.75	2020.42	7002.08	5455.67	4690.83	7293.75	5501.33	13727.0	13700.75	13901.83	20810.83	15162.25	330.42	2987.33	869.75	2788.58	3433.92	9059.5	8333.25	7931.83	3970.58	8925.75	5202.67	13450.5	6036.42	8797.75	2480.17	3276.75	2287.75	7337.67	3190.58	703.08	3962.33	1844.17	6460.58	3754.5	10111.5
GALACTUROISOM-RXN	3308.5	1267.17	3770.08	8211.42	957.67	10376.75	18814.5	9287.92	21065.0	2797.67	7813.58	10057.17	23673.33	14987.25	22838.33	8606.0	1041.75	12854.83	9186.58	13128.0	16919.92	15555.33	17971.25	17625.58	7075.17	3646.25	5924.75	6970.08	4770.33	5157.5	1815.67	769.75	7773.17	1644.5	4516.67	10438.75	1777.25	1135.67	3362.58	17911.83	3389.58	4486.92	6700.08	4969.0	5919.25
GALPMUT-RXN	10615.0	22589.0	7518.0	7073.0	1908.0	3196.0	4690.0	1627.0	5576.0	2689.0	8889.0	3917.0	6163.0	6297.0	5853.0	14404.0	15634.0	11143.0	22453.0	12963.0	3451.0	5498.0	4504.0	5931.0	5944.0	8369.0	8117.0	8282.0	4480.0	9195.0	4957.0	11537.0	6782.0	9364.0	3893.0	8073.0	2488.0	6847.0	4204.0	6242.0	4159.0	2448.0	11649.0	3503.0	10640.0
GAMMA-GLUTAMYLTRANSFERASE-RXN	2464.5	275.67	970.33	2247.67	208.67	7588.5	11929.0	840.9200000000002	12474.75	831.42	5051.08	4134.67	8859.83	6494.75	8794.33	1737.0	2722.75	4170.83	2287.83	4145.25	3425.42	4169.33	4617.75	5789.58	2869.92	3682.5	1604.25	741.83	868.58	680.75	1469.67	6423.5	1142.42	801.75	1497.17	5047.75	439.75	1226.67	1066.58	5671.08	675.3299999999998	1066.17	6711.58	1381.5	2371.5
GAPOXNPHOSPHN-RXN	16652.17	23684.76	10181.74	15366.42	2792.67	19833.92	32116.0	17395.92	36086.5	5661.17	19192.16	12802.09	27734.16	23408.5	29445.74	19158.17	17014.42	18234.58	23836.66	18710.33	21852.76	24692.91	27517.75	26558.99	11216.51	12389.08	11805.67	12597.74	6686.66	11962.5	6935.17	17041.08	10130.76	11040.08	6316.67	18478.5	3472.67	8112.17	4882.33	24082.33	6157.58	6283.92	16401.08	11017.5	15116.67
GART-RXN	19339.17	24474.51	12220.49	18920.17	3456.67	22688.67	42049.0	23252.92	47457.25	6817.92	24701.91	16272.84	41658.16	32281.25	43700.49	21042.67	17878.42	18678.33	24289.16	19375.08	33861.76	35594.16	40377.75	39200.74	14869.76	13523.33	13722.42	16486.989999999998	8507.41	14283.25	7906.67	17428.33	13122.76	12496.08	8574.17	28578.25	4225.92	8428.67	5454.08	41703.58	7791.83	9622.67	19652.58	15692.5	17817.17
GCVP-RXN	7904.17	1631.09	4226.16	9638.5	1347.0	9735.17	18742.5	15336.75	21333.25	2939.25	8735.33	6074.42	17908.33	13398.0	19397.91	5913.17	1714.92	3814.75	1262.58	2824.58	18273.09	18394.08	22549.75	19329.66	5119.59	1865.83	4071.17	4156.66	3350.58	2585.75	1948.5	1579.33	5739.84	2735.83	3965.5	10421.5	1417.17	585.5	788.0	17808.25	3011.5	6688.0	6850.75	10846.0	5772.92
GCVT-RXN	5501.67	957.09	2355.41	6620.75	778.0	9716.42	18727.0	15304.0	21309.75	2890.75	8721.08	6048.42	17877.33	13365.75	19371.41	4224.17	985.67	3626.75	1060.83	2575.08	18249.34	18365.58	22522.0	19304.41	5092.59	1833.58	2778.42	4119.91	2027.08	2561.75	1120.5	1335.58	3150.34	1558.33	2381.5	10279.75	864.9200000000002	406.5	651.75	17774.25	1759.25	3604.75	3990.5	6698.0	3555.17
GDPKIN-RXN	13269.17	22547.09	6398.66	6203.0	1942.0	12560.67	23298.5	16586.25	26685.25	4254.25	17295.83	7908.42	23905.33	19014.5	25118.91	10314.17	15845.42	4980.75	14671.08	4593.58	21620.59	23784.08	26954.25	25125.16	9163.59	8440.33	6028.67	11124.16	2489.58	10331.75	4439.5	12291.83	2636.84	9612.83	2507.5	18040.0	1863.67	6312.5	2021.5	23812.25	3023.0	1892.5	9396.25	5834.0	8871.42
GDPMANDEHYDRA-RXN	5916.67	1062.92	2595.08	7546.08	875.33	8643.42	29957.0	26560.83	34970.25	5033.58	18251.75	10496.25	42381.0	27842.75	43962.58	4549.17	1151.17	1378.92	1493.0	1672.58	42074.17	39290.75	47711.5	43220.08	12173.42	3399.58	3759.42	11653.58	2881.25	6960.25	1399.83	1612.58	3943.67	2103.33	3717.83	30087.75	1237.92	664.8299999999998	1512.42	52900.42	2508.92	4106.08	4763.67	7744.0	4513.67
GDPPYPHOSKIN-RXN	28411.0	47559.17	22841.83	33398.17	5614.67	19865.5	38245.0	16130.17	43615.0	10334.67	31101.33	22069.17	44487.33	35859.0	44950.83	46821.0	33771.5	46545.83	63669.33	53257.0	31191.17	33738.83	35324.5	38645.33	23074.67	26201.5	28769.0	27044.83	18208.33	26050.0	15184.67	32849.5	29345.17	22127.5	16740.67	36831.0	8567.0	17551.67	14990.33	48150.33	15336.83	14180.17	38080.83	18419.0	34729.0
GDPREDUCT-RXN	27193.67	46512.1	17680.4	21206.76	4872.01	36343.42	53922.0	19733.01	59563.75	8489.76	30880.07	21207.43	40050.32	35571.75	42673.4	33230.17	32565.67	34190.74	46174.82	33700.08	25588.35	31822.57	32955.0	35118.4	17495.6	20485.58	19813.42	21197.9	11408.07	21536.75	11057.51	24439.58	16749.35	20322.33	10199.51	26749.75	5927.92	14150.51	9090.74	30403.24	10120.24	8529.76	27316.49	13728.0	24856.17
